name,orcid,link,date
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1080/20445911.2019.1591421,2019-04-03
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1007/s12144-019-00208-x,2019-03-12
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1002/acp.3500,2018-11-26
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.13075/mp.5893.00709,2018-09-28
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.3389/fpsyg.2018.01139,2018-07-09
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1016/j.tsc.2016.12.004,2017-03
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s40732-020-00442-x,2020
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s40732-019-00340-x,2019
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s12144-017-9662-0,2019
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.5114/polp.2019.89866,2019
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1080/13548506.2018.1459750,2018
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s12144-018-0092-4,2018
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s12144-017-9754-x,2017
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1515/ppb-2017-0060,2017
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1515/ppb-2017-0048,2017
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1515/ppb-2017-0051,2017
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1515/ppb-2017-0052,2017
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1371/journal.pone.0182353,2017-07
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1002/ejsp.2649,2020-06-12
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.18290/rpsych.2019.22.1-3,2019-11-19
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1016/j.paid.2019.02.025,2019-07
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1016/j.paid.2018.01.018,2018
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1177/1745691618755704,2018
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1007/s12144-018-9861-3,2018
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.5964/spb.v13i1.25506,2018-04-11
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1515/ppb-2017-0048,2017
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1017/s0140525x16001035,2017
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.3389/fpsyg.2017.00814,2017
Izabela Dorota Pawłowska,https://orcid.org/0000-0002-0020-6477 ,https://doi.org/10.1007/s12160-016-9821-9,2017
Izabela Dorota Pawłowska,https://orcid.org/0000-0002-0020-6477 ,https://doi.org/10.1186/s12955-017-0645-5,2017
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2021.0003,2021
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2021.100204,2021-11
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.3389/fpsyg.2021.637929,2021-05-06
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.3389/fpsyg.2021.628925,2021-03-19
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2020.0017,2020-07
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2019.100131,2020-05
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2019.0035,2019
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2019.02.003,2019-11
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2018.05.002,2019-03
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1080/10538712.2017.1372837,2017-11-17
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2020.0006,unrecovered
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1111/sjop.12779,2021-12-19
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1371/journal.pone.0254163,2021-07-21
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-021-01499-9,2021-03-01
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-018-9903-x,2020-12-22
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1080/17405629.2018.1438257,2019
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1080/17405629.2018.1467755,2019-09-03
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.3389/fpsyg.2019.01864,2019-08-23
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-019-00198-w,2019-03-05
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-018-0043-0,2018
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1111/sjop.12416,2018-04-12
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,Cechy Pięcioczynnikowego Modelu Osobowości (PMO) a objawy PTSD: wyniki badań prospektywnych i poprzecznych,2018
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,"Komentarz do artykułu ""Zespół stresu pourazowego"". Wskazówki dla lekarzy",2018
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.3389/fpsyg.2017.01614,2017
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.18290/rpsych.2017.20.2-1pl,2017
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,OPRACOWANIE I WALIDACJA EKSPERYMENTALNEJ POLSKIEJ WERSJI SKRÓCONEJ KWESTIONARIUSZA SCHEMATÓW YOUNGA (YSQ-ES-PL)1 DO BADANIA WCZESNYCH SCHEMATÓW DEZADAPTACYJNYCH,2017
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.18290/rpsych.2017.20.2-4pl,2017
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.1016/j.eurpsy.2017.02.491,2017
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,Zaburzenia osobowości: krótkie wprowadzenie historyczne,2017
Agnieszka Popławska,https://orcid.org/0000-0001-8689-6757 ,https://doi.org/10.3389/fpsyg.2021.624649,2021-02-11
Agnieszka Popławska,https://orcid.org/0000-0001-8689-6757 ,https://doi.org/10.1016/j.paid.2018.06.023,2018
Agnieszka Popławska,https://orcid.org/0000-0001-8689-6757 ,https://doi.org/10.1016/j.chb.2018.01.043,2018
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1016/j.appet.2021.105121,2021
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1016/j.paid.2020.110060,2020
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1007/s12144-018-9861-3,2020-10-08
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1111/pere.12274,2019-06-23
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1016/j.appet.2018.04.012,2018
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1080/10508619.2018.1482132,2018-07-03
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.3390/ijerph182212081,2021-11-17
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.1002/job.2512,2021-06
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.1371/journal.pone.0237250,2020-08-10
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.3389/fpsyg.2017.02318,2018
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.1080/03601277.2017.1283931,2017
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1186/s12884-021-03810-9,2021-12
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1186/s13104-020-05432-4,2021-12
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1016/j.jbusres.2021.08.010,2021-11
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.3390/ijerph181910036,2021-09-24
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.3390/ijerph18179084,2021-08-28
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1111/jan.14872,2021-08-06
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1371/journal.pone.0237250,2020-08-10
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.3390/ijerph17041200,2020-02-13
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1016/j.jesp.2019.103882,2019-11
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.32872/spb.v14i1.30207,2019-05-15
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1515/ppb-2017-0023,2017
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,"Are managers also ‘ crafting leaders ’? The link between organizational rank , autonomy , and job crafting",2017
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.4467/20843879pr.19.010.10893,2019
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.1007/s10896-019-00036-4,2019-03-02
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,"Psychological Diagnosis of Demoralization in Juvenile Forensic Assessments: Fields, Models and New Directions.",2019-01-01
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.14691/cppj.24.1.227,2018
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,"Psychological diagnosis of demoralisation in juvenile forensic assessments: fields, models and new directions",2018
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.5114/cipp.2018.72262,2018
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.5114/hpr.2018.71635,2018
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,Characteristics of children experiencing direct and indirect domestic violence and abuse,2017
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,https://doi.org/10.1016/j.invent.2020.100322,2020
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,https://doi.org/10.1371/journal.pone.0237250,2020-08-10
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,https://doi.org/10.13075/mp.5893.00822,2019
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,https://doi.org/10.3389/fpsyg.2019.02786,2019-12-20
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,"Psychologiczne interwencje internetowe – pojęcia, zastosowania i wyzwania",2018
Joanna Maria Roszak,https://orcid.org/0000-0003-1048-745X ,https://doi.org/10.1080/00918369.2019.1661728,2021-04-16
Joanna Maria Roszak,https://orcid.org/0000-0003-1048-745X ,https://doi.org/10.1177/1069397118822992,2019
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.3389/fpsyg.2021.733742,2021-12-15
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.33896/porj.2021.6.3,2021-06-15
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.1038/s41598-020-74388-z,2020-10-14
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.3390/nu11112832,2019-11-31
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.3389/fpsyg.2018.00052,2018
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.1080/13546805.2018.1426448,2018
Katarzyna Julia Samson,https://orcid.org/0000-0003-0248-8233,https://doi.org/10.1002/ejsp.2648,2020-04-10
Katarzyna Julia Samson,https://orcid.org/0000-0003-0248-8233,https://doi.org/10.1080/21515581.2018.1516557,2018
Katarzyna Julia Samson,https://orcid.org/0000-0003-0248-8233,https://doi.org/10.1371/journal.pone.0205566,2018-10-12
Katarzyna Maria Sanna,https://orcid.org/0000-0002-1903-1830,Development of the cancer-patient social support questionnaire: reliability and validity,2019-03-22
Katarzyna Maria Sanna,https://orcid.org/0000-0002-1903-1830,https://doi.org/10.5114/pson.2018.92900,2018
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1111/bjhp.12516,2021-11
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.2196/26397,2021-11-23
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1111/bjhp.12452,2021-02-25
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.cose.2020.101954,2020-10
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1007/s12529-020-09865-w,2020-08-11
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.3934/medsci.2019.1.13,2019
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.3390/nu12010088,2019-12-27
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1177/1359105317700968,2019-11
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.appet.2019.104351,2019-11
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1037/hea0000728,2019-07
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1007/s10902-019-00102-0,2019-03-20
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.lindif.2017.11.015,2018
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1371/journal.pone.0205887,2018-10-29
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.socscimed.2018.06.004,2018-08
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1037/rep0000199,2018-05
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1111/bjhp.12288,2018-05-19
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.appet.2017.09.019,2018-01
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.2196/jmir.8814,2018-01-11
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.apmr.2017.02.025,2017
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1080/13548506.2017.1381339,2017
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1080/08870446.2017.1385785,2017
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1007/s10826-017-0893-3,2017
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1177/1090198116648266,2017
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1080/13803395.2017.1301392,2017
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1186/s12955-017-0645-5,2017
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.jneb.2016.09.005,2017-02
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1080/13546783.2021.1911847,2021-10-02
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.3389/fpsyg.2021.645751,2021-09-27
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1007/s11218-020-09557-z,2020
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1002/pits.22413,2020
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1007/s11218-019-09478-6,2019
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.3389/fpsyg.2018.02321,2018-11
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.3389/fpsyg.2018.00428,2018-04-03
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1037/pag0000239,2018-03
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.3389/fpsyg.2017.01614,2017
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1080/02699931.2016.1170669,2017
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.3389/fpsyg.2017.00541,2017
Maria Sidoruk-Grymuza,https://orcid.org/0000-0002-1919-3426,https://doi.org/10.5406/amerjpsyc.131.2.0151,2018
Maria Sidoruk-Grymuza,https://orcid.org/0000-0002-1919-3426,Siła cech negatywnych w kształtowaniu się podobieństwa: Implikacje dla budowania wizerunku marki miasta.,2017
Anna Halina Siwy-Hudowska,https://orcid.org/0000-0002-3026-853X,Affective temperaments in non-depressed patients with alcohol and opiate addictions. Is the “dark side” associated with current depressive symptoms?,2018
Anna Halina Siwy-Hudowska,https://orcid.org/0000-0002-3026-853X,"What do students know about the use of opioids in the treatment of chronic cancer-related pain,Wiedza studentów na temat stosowania opioidów w leczeniu przewlekego bólu wystêpujcego u chorych na nowotwory",2018
Anna Halina Siwy-Hudowska,https://orcid.org/0000-0002-3026-853X,https://doi.org/10.12740/pp/64270,2017
Anna Halina Siwy-Hudowska,https://orcid.org/0000-0002-3026-853X,OCENA JAKÓSCI ŻYCIA W KONTEḰSCIE CECH OSOBOWÓSCI U MŁODYCH MĘŻCZYZN O RÓŻNYM STOPNIU ZAANGAŻOWANIA W UPRAWIANIE ĆWICZEŃ FIZYCZNYCH,unrecovered
Krystyna Janina Skarżyńska,https://orcid.org/0000-0003-1327-6850,Parent - child relationships and adults worldviews ,2020-12
Krystyna Janina Skarżyńska,https://orcid.org/0000-0003-1327-6850,Trudne czasy i co potem? Czy potrzeba bepieczeństwa zniszczy demokrację?,2020-08
Krystyna Janina Skarżyńska,https://orcid.org/0000-0003-1327-6850,"Freedom, freedom...But what kind of freedom? Intrinsic an extrinsic sense of freedom as predictors of preferences for political communit and attitydes toward democracy  ",2019
Krystyna Janina Skarżyńska,https://orcid.org/0000-0003-1327-6850,Psychologiczne i społeczne asekty poparcia dla autorytarnej polityki,2018
Krystyna Janina Skarżyńska,https://orcid.org/0000-0003-1327-6850,Akceptacja agresji w życiu politycznym. Rola dostępności poznawczej proagresywnych przekonań o świecie oraz specyfiki obserwowanego aktu agresji  ,2017
Ewelina Alicja Smoktunowicz,https://orcid.org/0000-0002-1748-3876,https://doi.org/10.2196/21445,2021-01-11
Ewelina Alicja Smoktunowicz,https://orcid.org/0000-0002-1748-3876,https://doi.org/10.1186/s13063-019-3401-9,2019-12
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.24425/ppb.2021.139164,2021
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1002/ijop.12566,2020
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.7206/dec.1733-0092.139,2020
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.3389/fpsyg.2020.582720,2020-11-19
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1002/ejsp.2694,2020-06-04
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1016/j.intell.2020.101452,2020-05
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1037/xap0000207,2019
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1017/sjp.2019.16,2019
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1002/bdm.2132,2019-05-06
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,Numerate decision makers don?t use more effortful strategies unless it pays: A process tracing investigation of skilled and adaptive strategy selection in risky decision making,2018
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.15678/pjoep.2018.13.04,2018
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1177/2515245918810225,2018-12
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.3389/fpsyg.2018.01203,2018-08-03
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1016/j.intell.2017.12.001,2018-03
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.15678/pjoep.2017.12.04,2017
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,Editorial: Coronavirus Disease (COVID-19): Psychological Reactions to the Pandemic,2021-08-30
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.3389/fpsyg.2020.588910,2020-10-27
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.1089/ast.2019.2151,2020-10-01
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.7366/1896180020174204,2017
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,OCENA WAŻNOŚCI INFORMACJI PRZY DIAGNOZIE TRENDÓW GIEŁDOWYCH PRZEZ INWESTORÓW INDYWIDUALNYCH,2017-12
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.3389/fpsyg.2017.01844,2017-10-18
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.1016/j.socec.2017.09.003,2017-09-27
Wiesława Barbara Sotwin,https://orcid.org/0000-0001-6893-1635,The influence of willpower and implementation of intention on subjective evaluation of the level of achieving personal goals,2019
Joanna Marta Sweklej,https://orcid.org/0000-0002-6069-3051,Rola procesów asocjacyjnych i formułowania sądów w nabywaniu i ekspresji postaw,2017
Marta Szastok,https://orcid.org/0000-0001-7674-7651,https://doi.org/10.1111/pops.12647,2020
Marta Szastok,https://orcid.org/0000-0001-7674-7651,https://doi.org/10.1111/josi.12392,2020
Marta Szastok,https://orcid.org/0000-0001-7674-7651,https://doi.org/10.1111/jasp.12598,2019
Marta Szastok,https://orcid.org/0000-0001-7674-7651,Men and Women od the STEM track. Similar or Diverse? ,2019
Marta Szastok,https://orcid.org/0000-0001-7674-7651,https://doi.org/10.1111/josi.12307,2019
Marta Szastok,https://orcid.org/0000-0001-7674-7651,Women Can’t Have It All: Benevolent Sexism PredictsAttitudes Toward Working (vs. Stay-at-Home) Mothers,2019-05-15
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.3389/fpsyg.2020.506085,2021
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.1007/s12144-021-01509-w,2021-03-01
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.1002/cad.20385,2020
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.18290/rpsych.2019.22.1-4,2019-11-19
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.3389/fpsyg.2018.02649,2018
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.3389/fpsyg.2018.00804,2018
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.24425/119497,2018
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.5114/cipp.2017.64490,2017
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.1016/j.paid.2017.05.051,2017
Beata Maria Szramka-Pawlak,https://orcid.org/0000-0001-7785-6956,https://doi.org/10.12740/pp/68948,2017
Beata Maria Szramka-Pawlak,https://orcid.org/0000-0001-7785-6956,https://doi.org/10.5114/ada.2017.65621,2017
Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.32872/spb.4389,2021-09-23
Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.3390/ijerph18105390,2021-05-18
Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.3389/fpsyg.2021.647881,2021-05-17
Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.1016/j.paid.2019.02.025,2019
Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.18290/rpsych.2019.22.1-3,2019-11-19
Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.7366/1896180020174007,2017
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.12740/pp/120939,2021-12-31
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1016/j.tsc.2021.100898,2021-09
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1016/j.cogdev.2021.101084,2021-07
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1027/2698-1866/a000007,2021-03-31
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1109/mts.2020.2967485,2020
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.4467/20843879pr.20.026.13434,2020
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.3389/fpsyg.2020.00259,2020
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1002/bdm.2206,2021-04-13
