name,orcid,link,date,is_a_link,id,automatic_pdf_download
Michał Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.3758/s13415-020-00778-5,2020-04,1,Michał_Ryszard_Olszanowski_3,1
Michał Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.18290/rpsych.2019.22.1-1,2019-11,1,Michał_Ryszard_Olszanowski_4,0
Michał Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.18290/rpsych.2019.22.1-6,2019-11-19,1,Michał_Ryszard_Olszanowski_5,0
Michał Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.18290/rpsych.2019.22.1-3,2019-11-19,1,Michał_Ryszard_Olszanowski_6,0
Michał Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.1080/20445911.2019.1635605,2019-08-18,1,Michał_Ryszard_Olszanowski_7,1
Michał Ryszard Olszanowski,https://orcid.org/0000-0003-1771-2760 ,https://doi.org/10.1080/02699931.2017.1386622,2018,1,Michał_Ryszard_Olszanowski_8,1
Justyna Olszewska,http://orcid.org/0000-0002-7255-4542 ,https://doi.org/10.1007/s12144-019-00492-7,2021-11-03,1,Justyna_Olszewska_1,1
Justyna Olszewska,http://orcid.org/0000-0002-7255-4542 ,https://doi.org/10.1027/1618-3169/a000506,2021-01-12,1,Justyna_Olszewska_2,0
Anna Orylska,https://orcid.org/0000-0002-3853-1806 ,https://doi.org/10.3389/feduc.2019.00012,2019-02-22,1,Anna_Orylska_1,1
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1080/20445911.2021.1916508,2021,1,Jarosław_Orzechowski_1,1
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.3390/brainsci11020155,2021-01,1,Jarosław_Orzechowski_2,1
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1038/s41598-020-77944-9,2020-12,1,Jarosław_Orzechowski_3,1
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1080/20445911.2019.1687485,2019-11-17,1,Jarosław_Orzechowski_4,1
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1080/20445911.2019.1591421,2019-04-03,1,Jarosław_Orzechowski_5,1
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1007/s12144-019-00208-x,2019-03-12,1,Jarosław_Orzechowski_6,1
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1002/acp.3500,2018-11-26,1,Jarosław_Orzechowski_7,1
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.13075/mp.5893.00709,2018-09-28,1,Jarosław_Orzechowski_8,0
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.3389/fpsyg.2018.01139,2018-07-09,1,Jarosław_Orzechowski_9,1
Jarosław Orzechowski,https://orcid.org/0000-0001-7722-4932 ,https://doi.org/10.1016/j.tsc.2016.12.004,2017-03,1,Jarosław_Orzechowski_10,1
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s40732-020-00442-x,2020,1,Paweł_Maria_Ostaszewski_1,1
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s12144-017-9662-0,2019,1,Paweł_Maria_Ostaszewski_2,1
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.5114/polp.2019.89866,2019,1,Paweł_Maria_Ostaszewski_3,1
Paweł Maria Ostaszewski,https://orcid.org/0000-0003-0583-7697 ,https://doi.org/10.1007/s12144-017-9754-x,2017,1,Paweł_Maria_Ostaszewski_4,1
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1007/s12144-018-9861-3,2018,1,Michał_Parzuchowski_1,1
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.5964/spb.v13i1.25506,2018-04-11,1,Michał_Parzuchowski_2,0
Michał Parzuchowski,https://orcid.org/0000-0002-8960-0277 ,https://doi.org/10.1017/s0140525x16001035,2017,1,Michał_Parzuchowski_3,1
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2021.0003,2021,1,Igor_Jakub_Pietkiewicz_1,0
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2021.100204,2021-11,1,Igor_Jakub_Pietkiewicz_2,1
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.3389/fpsyg.2021.637929,2021-05-06,1,Igor_Jakub_Pietkiewicz_3,0
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.3389/fpsyg.2021.628925,2021-03-19,1,Igor_Jakub_Pietkiewicz_4,0
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2020.0017,2020-07,1,Igor_Jakub_Pietkiewicz_5,0
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2019.100131,2020-05,1,Igor_Jakub_Pietkiewicz_6,1
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2019.0035,2019,1,Igor_Jakub_Pietkiewicz_7,0
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2019.02.003,2019-11,1,Igor_Jakub_Pietkiewicz_8,1
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1016/j.ejtd.2018.05.002,2019-03,1,Igor_Jakub_Pietkiewicz_9,1
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.1080/10538712.2017.1372837,2017-11-17,1,Igor_Jakub_Pietkiewicz_10,1
Igor Jakub Pietkiewicz,https://orcid.org/0000-0001-6913-0186 ,https://doi.org/10.15557/pipk.2020.0006,unrecovered,1,Igor_Jakub_Pietkiewicz_11,0
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1111/sjop.12779,2021-12-19,1,Konrad_Marcin_Piotrowski_1,0
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1371/journal.pone.0254163,2021-07-21,1,Konrad_Marcin_Piotrowski_2,0
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-021-01499-9,2021-03-01,1,Konrad_Marcin_Piotrowski_3,1
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-018-9903-x,2020-12-22,1,Konrad_Marcin_Piotrowski_4,1
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1080/17405629.2018.1438257,2019,1,Konrad_Marcin_Piotrowski_5,1
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1080/17405629.2018.1467755,2019-09-03,1,Konrad_Marcin_Piotrowski_6,1
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.3389/fpsyg.2019.01864,2019-08-23,1,Konrad_Marcin_Piotrowski_7,1
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-019-00198-w,2019-03-05,1,Konrad_Marcin_Piotrowski_8,1
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1007/s12144-018-0043-0,2018,1,Konrad_Marcin_Piotrowski_9,1
Konrad Marcin Piotrowski,https://orcid.org/0000-0001-9752-510X ,https://doi.org/10.1111/sjop.12416,2018-04-12,1,Konrad_Marcin_Piotrowski_10,1
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.18290/rpsych.2017.20.2-1pl,2017,1,Agnieszka_Ewa_Popiel_3,0
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://sci-hub.se/10.18290/rpsych.2017.20.2-5pl,2017,1,Agnieszka_Ewa_Popiel_4,0
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://doi.org/10.18290/rpsych.2017.20.2-4pl,2017,1,Agnieszka_Ewa_Popiel_5,0
Agnieszka Ewa Popiel,https://orcid.org/0000-0001-9990-4971 ,https://sci-hub.se/10.18290/rpsych.2017.20.2-2pl,2017,1,Agnieszka_Ewa_Popiel_6,0
Agnieszka Popławska,https://orcid.org/0000-0001-8689-6757 ,https://doi.org/10.1016/j.paid.2018.06.023,2018,1,Agnieszka_Popławska_1,0
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1016/j.appet.2021.105121,2021,1,Aleksandra_Rabinovitch_(Niemyjska)_1,1
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1111/pere.12274,2019-06-23,1,Aleksandra_Rabinovitch_(Niemyjska)_2,1
Aleksandra Rabinovitch (Niemyjska),https://orcid.org/0000-0002-4773-7814 ,https://doi.org/10.1080/10508619.2018.1482132,2018-07-03,1,Aleksandra_Rabinovitch_(Niemyjska)_3,1
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.3390/ijerph182212081,2021-11-17,1,Sylwiusz_Retowski_1,0
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.1002/job.2512,2021-06,1,Sylwiusz_Retowski_2,1
Sylwiusz Retowski,https://orcid.org/0000-0002-6133-0658 ,https://doi.org/10.3389/fpsyg.2017.02318,2018,1,Sylwiusz_Retowski_3,1
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1186/s12884-021-03810-9,2021-12,1,Marta_Anna_Roczniewska_1,0
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1186/s13104-020-05432-4,2021-12,1,Marta_Anna_Roczniewska_2,1
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1016/j.jbusres.2021.08.010,2021-11,1,Marta_Anna_Roczniewska_3,0
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.3390/ijerph181910036,2021-09-24,1,Marta_Anna_Roczniewska_4,0
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.3390/ijerph18179084,2021-08-28,1,Marta_Anna_Roczniewska_5,0
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1111/jan.14872,2021-08-06,1,Marta_Anna_Roczniewska_6,1
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.3390/ijerph17041200,2020-02-13,1,Marta_Anna_Roczniewska_7,1
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1016/j.jesp.2019.103882,2019-11,1,Marta_Anna_Roczniewska_8,1
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://doi.org/10.1515/ppb-2017-0023,2017,1,Marta_Anna_Roczniewska_9,1
Marta Anna Roczniewska,https://orcid.org/0000-0003-0815-1455 ,https://sci-hub.se/10.1515/ppb-2017-0023,2017,1,Marta_Anna_Roczniewska_10,1
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.4467/20843879pr.19.010.10893,2019,1,Danuta_Rode_1,0
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.1007/s10896-019-00036-4,2019-03-02,1,Danuta_Rode_2,1
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.14691/cppj.24.1.227,2018,1,Danuta_Rode_4,0
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.5114/cipp.2018.72262,2018,1,Danuta_Rode_5,1
Danuta Rode,https://orcid.org/0000-0001-5729-8168 ,https://doi.org/10.5114/hpr.2018.71635,2018,1,Danuta_Rode_6,1
Anna Maria Rogala,https://orcid.org/0000-0002-6780-2265 ,https://doi.org/10.1016/j.invent.2020.100322,2020,1,Anna_Maria_Rogala_1,1
Joanna Maria Roszak,https://orcid.org/0000-0003-1048-745X ,https://doi.org/10.1080/00918369.2019.1661728,2021-04-16,1,Joanna_Maria_Roszak_1,1
Joanna Maria Roszak,https://orcid.org/0000-0003-1048-745X ,https://doi.org/10.1177/1069397118822992,2019,1,Joanna_Maria_Roszak_2,1
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.3389/fpsyg.2021.733742,2021-12-15,1,Krystyna_Jolanta_Rymarczyk_1,0
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.33896/porj.2021.6.3,2021-06-15,1,Krystyna_Jolanta_Rymarczyk_2,0
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.1038/s41598-020-74388-z,2020-10-14,1,Krystyna_Jolanta_Rymarczyk_3,1
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.3390/nu11112832,2019-11-31,1,Krystyna_Jolanta_Rymarczyk_4,1
Krystyna Jolanta Rymarczyk,https://orcid.org/0000-0002-4085-9480 ,https://doi.org/10.1080/13546805.2018.1426448,2018,1,Krystyna_Jolanta_Rymarczyk_5,1
Katarzyna Julia Samson,https://orcid.org/0000-0003-0248-8233,https://doi.org/10.1002/ejsp.2648,2020-04-10,1,Katarzyna_Julia_Samson_1,1
Katarzyna Julia Samson,https://orcid.org/0000-0003-0248-8233,https://doi.org/10.1080/21515581.2018.1516557,2018,1,Katarzyna_Julia_Samson_2,1
Katarzyna Julia Samson,https://orcid.org/0000-0003-0248-8233,https://doi.org/10.1371/journal.pone.0205566,2018-10-12,1,Katarzyna_Julia_Samson_3,1
Katarzyna Maria Sanna,https://orcid.org/0000-0002-1903-1830,https://doi.org/10.5114/pson.2018.92900,2018,1,Katarzyna_Maria_Sanna_2,0
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1111/bjhp.12516,2021-11,1,Ralf_Schwarzer_1,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.2196/26397,2021-11-23,1,Ralf_Schwarzer_2,0
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1111/bjhp.12452,2021-02-25,1,Ralf_Schwarzer_3,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.cose.2020.101954,2020-10,1,Ralf_Schwarzer_4,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1007/s12529-020-09865-w,2020-08-11,1,Ralf_Schwarzer_5,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.3934/medsci.2019.1.13,2019,1,Ralf_Schwarzer_6,0
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.3390/nu12010088,2019-12-27,1,Ralf_Schwarzer_7,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1177/1359105317700968,2019-11,1,Ralf_Schwarzer_8,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.appet.2019.104351,2019-11,1,Ralf_Schwarzer_9,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1037/hea0000728,2019-07,1,Ralf_Schwarzer_10,0
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1007/s10902-019-00102-0,2019-03-20,1,Ralf_Schwarzer_11,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.lindif.2017.11.015,2018,1,Ralf_Schwarzer_12,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1371/journal.pone.0205887,2018-10-29,1,Ralf_Schwarzer_13,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.socscimed.2018.06.004,2018-08,1,Ralf_Schwarzer_14,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1111/bjhp.12288,2018-05-19,1,Ralf_Schwarzer_15,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.appet.2017.09.019,2018-01,1,Ralf_Schwarzer_16,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.2196/jmir.8814,2018-01-11,1,Ralf_Schwarzer_17,0
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.apmr.2017.02.025,2017,1,Ralf_Schwarzer_18,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1080/13548506.2017.1381339,2017,1,Ralf_Schwarzer_19,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1080/08870446.2017.1385785,2017,1,Ralf_Schwarzer_20,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1007/s10826-017-0893-3,2017,1,Ralf_Schwarzer_21,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1177/1090198116648266,2017,1,Ralf_Schwarzer_22,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1080/13803395.2017.1301392,2017,1,Ralf_Schwarzer_23,1
Ralf Schwarzer,https://orcid.org/0000-0002-0069-3826,https://doi.org/10.1016/j.jneb.2016.09.005,2017-02,1,Ralf_Schwarzer_24,1
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1080/13546783.2021.1911847,2021-10-02,1,Grzegorz_Sędek_1,1
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.3389/fpsyg.2021.645751,2021-09-27,1,Grzegorz_Sędek_2,0
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1037/pag0000239,2018-03,1,Grzegorz_Sędek_3,0
Grzegorz Sędek,https://orcid.org/0000-0001-8932-0868,https://doi.org/10.1080/02699931.2016.1170669,2017,1,Grzegorz_Sędek_4,1
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.24425/ppb.2021.139164,2021,1,Agata_Anna_Sobków_1,0
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1002/ijop.12566,2020,1,Agata_Anna_Sobków_2,1
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.7206/dec.1733-0092.139,2020,1,Agata_Anna_Sobków_3,0
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.3389/fpsyg.2020.582720,2020-11-19,1,Agata_Anna_Sobków_4,1
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1016/j.intell.2020.101452,2020-05,1,Agata_Anna_Sobków_5,1
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1037/xap0000207,2019,1,Agata_Anna_Sobków_6,0
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1017/sjp.2019.16,2019,1,Agata_Anna_Sobków_7,1
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.1002/bdm.2132,2019-05-06,1,Agata_Anna_Sobków_8,1
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.15678/pjoep.2018.13.04,2018,1,Agata_Anna_Sobków_10,0
Agata Anna Sobków,https://orcid.org/0000-0002-5357-744X,https://doi.org/10.3389/fpsyg.2018.01203,2018-08-03,1,Agata_Anna_Sobków_11,1
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://sci-hub.se/10.3389/fpsyg.2021.745941,2021-08-30,1,Joanna_Sokołowska-Pohorille_1,0
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.3389/fpsyg.2020.588910,2020-10-27,1,Joanna_Sokołowska-Pohorille_2,0
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.1089/ast.2019.2151,2020-10-01,1,Joanna_Sokołowska-Pohorille_3,1
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.7366/1896180020174204,2017,1,Joanna_Sokołowska-Pohorille_4,0
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://sci-hub.se/10.7206/dec.1733-0092.94,2017-12,1,Joanna_Sokołowska-Pohorille_5,0
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.3389/fpsyg.2017.01844,2017-10-18,1,Joanna_Sokołowska-Pohorille_6,1
Joanna Sokołowska-Pohorille,https://orcid.org/0000-0001-5239-1435,https://doi.org/10.1016/j.socec.2017.09.003,2017-09-27,1,Joanna_Sokołowska-Pohorille_7,1
Wiesława Barbara Sotwin,https://orcid.org/0000-0001-6893-1635,https://sci-hub.se/10.5114/ms.2019.91241,2019,1,Wiesława_Barbara_Sotwin_1,1
Marta Szastok,https://orcid.org/0000-0001-7674-7651,https://doi.org/10.1111/pops.12647,2020,1,Marta_Szastok_1,1
Marta Szastok,https://orcid.org/0000-0001-7674-7651,https://doi.org/10.1111/josi.12307,2019,1,Marta_Szastok_3,1
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.1007/s12144-021-01509-w,2021-03-01,1,Dorota_Daniela_Szczygieł_1,1
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.1002/cad.20385,2020,1,Dorota_Daniela_Szczygieł_2,1
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.18290/rpsych.2019.22.1-4,2019-11-19,1,Dorota_Daniela_Szczygieł_3,0
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.3389/fpsyg.2018.02649,2018,1,Dorota_Daniela_Szczygieł_4,1
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.3389/fpsyg.2018.00804,2018,1,Dorota_Daniela_Szczygieł_5,1
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.24425/119497,2018,1,Dorota_Daniela_Szczygieł_6,0
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.5114/cipp.2017.64490,2017,1,Dorota_Daniela_Szczygieł_7,1
Dorota Daniela Szczygieł,https://orcid.org/0000-0001-9746-1505,https://doi.org/10.1016/j.paid.2017.05.051,2017,1,Dorota_Daniela_Szczygieł_8,1
Beata Maria Szramka-Pawlak,https://orcid.org/0000-0001-7785-6956,https://doi.org/10.12740/pp/68948,2017,1,Beata_Maria_Szramka-Pawlak_1,0
Beata Maria Szramka-Pawlak,https://orcid.org/0000-0001-7785-6956,https://doi.org/10.5114/ada.2017.65621,2017,1,Beata_Maria_Szramka-Pawlak_2,1
Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.32872/spb.4389,2021-09-23,1,Aleksandra_Szymków-Sudziarska_1,0
Aleksandra Szymków-Sudziarska,https://orcid.org/0000-0002-6550-7369,https://doi.org/10.3390/ijerph18105390,2021-05-18,1,Aleksandra_Szymków-Sudziarska_2,1
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.12740/pp/120939,2021-12-31,1,Łukasz_Lech_Tanaś_1,0
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1016/j.tsc.2021.100898,2021-09,1,Łukasz_Lech_Tanaś_2,1
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1016/j.cogdev.2021.101084,2021-07,1,Łukasz_Lech_Tanaś_3,0
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1027/2698-1866/a000007,2021-03-31,1,Łukasz_Lech_Tanaś_4,0
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.1109/mts.2020.2967485,2020,1,Łukasz_Lech_Tanaś_5,1
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.4467/20843879pr.20.026.13434,2020,1,Łukasz_Lech_Tanaś_6,0
Łukasz Lech Tanaś,https://orcid.org/0000-0001-8038-8225,https://doi.org/10.3389/fpsyg.2020.00259,2020,1,Łukasz_Lech_Tanaś_7,1
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1002/bdm.2206,2021-04-13,1,Jakub_Traczyk_1,1
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1111/apps.12226,2020-09-30,1,Jakub_Traczyk_2,1
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1177/0272989x19844744,2019-10-29,1,Jakub_Traczyk_3,1
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1002/bdm.2100,2019-04-03,1,Jakub_Traczyk_4,1
Jakub Traczyk,https://orcid.org/0000-0001-9145-1998,https://doi.org/10.1515/ppb-2017-0046,2017,1,Jakub_Traczyk_5,1
Jerzy Stefan Trzebiński,https://orcid.org/0000-0003-3948-1676,https://doi.org/10.1371/journal.pone.0253729,2021-07-01,1,Jerzy_Stefan_Trzebiński_1,0
Jerzy Stefan Trzebiński,https://orcid.org/0000-0003-3948-1676,https://doi.org/10.1080/15325024.2021.1928430,2021-05-28,1,Jerzy_Stefan_Trzebiński_2,1
Jerzy Stefan Trzebiński,https://orcid.org/0000-0003-3948-1676,https://doi.org/10.1080/15325024.2020.1765098,2020-05-21,1,Jerzy_Stefan_Trzebiński_3,0
Jerzy Stefan Trzebiński,https://orcid.org/0000-0003-3948-1676,https://doi.org/10.1080/15325024.2019.1565145,2019-05-19,1,Jerzy_Stefan_Trzebiński_4,1
Anna Olimpia Waligórska,https://orcid.org/0000-0003-3736-7984,https://doi.org/10.12740/pp/99163,2019-08-31,1,Anna_Olimpia_Waligórska_1,0
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1016/j.actpsy.2020.103225,2021,1,Piotr_Winkielman_1,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.3390/ijerph182212100,2021-11-18,1,Piotr_Winkielman_2,0
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1037/xhp0000922,2021-06,1,Piotr_Winkielman_3,0
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1080/17470919.2020.1809516,2020,1,Piotr_Winkielman_4,1
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1098/rspb.2019.2941rspb20192941,2020,1,Piotr_Winkielman_5,0
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1037/xge0000798,2020,1,Piotr_Winkielman_6,0
Piotr Winkielman,https://orcid.org/0000-0003-2330-1802,https://doi.org/10.1016/j.neubiorev.2020.01.020,2020,1,Piotr_Winkielman_7,1
