name,orcid,link,date,journal
Natalia Kowalczyk-GrÄ™bska,https://orcid.org/0000-0002-2294-5529,https://doi.org/10.36921/kos.2020_2626,2020-04-11,Kosmos
Natalia Kowalczyk-GrÄ™bska,https://orcid.org/0000-0002-2294-5529,https://doi.org/10.1002/hbm.24208,2018-09,
Agata KozÅ‚owska,https://orcid.org/0000-0002-4813-5233,https://doi.org/10.31648/przegldpsychologiczny.7789,2021-12-28,Przegląd Psychologiczny
Agata KozÅ‚owska,https://orcid.org/0000-0002-4813-5233,https://doi.org/10.31648/pp.7321,2021-12-22,Przegląd Psychologiczny
Agata KozÅ‚owska,https://orcid.org/0000-0002-4813-5233,https://doi.org/10.2478/anre-2021-0011,2021-06-30,Anthropological Review
Agata KozÅ‚owska,https://orcid.org/0000-0002-4813-5233,"Psychologiczne interwencje internetowe – pojęcia, zastosowania i wyzwania",2018,Nauka
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.31648/pp.7838,2021-12-21,Przegląd Psychologiczny
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1080/00207454.2020.1748621,2020,International Journal of Neuroscience
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1007/s12671-020-01353-2,2020,Mindfulness
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1007/s11218-020-09557-z,2020,Social Psychology of Education
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1080/02699931.2020.1795627,2020-11-16,Cognition and Emotion
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1002/pits.22413,2020-09-05,Psychology in the Schools
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.5007/2175-7968.2020v40n2p377,2020-05-19,Cadernos de Tradução
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1080/02699931.2018.1541168,2019,Cognition and Emotion
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1007/s11218-019-09478-6,2019,Social Psychology of Education
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.3389/fpsyg.2019.01372,2019,Frontiers in Psychology
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1016/j.genhosppsych.2019.04.014,2019,General Hospital Psychiatry
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1007/s12144-019-0164-0,2019,Current Psychology
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.3389/fpsyg.2019.01365,2019,Frontiers in Psychology
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1007/s10902-018-9979-x,2019,Journal of Happiness Studies
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1093/deafed/enz036,2019-10-29,The Journal of Deaf Studies and Deaf Education
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.3389/fpsyg.2018.00428,2018,Frontiers in Psychology
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1371/journal.pone.0203629,2018,PLoS ONE
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1002/jclp.22617,2018-09-15,Journal of Clinical Psychology
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1016/j.genhosppsych.2017.04.013,2017,General Hospital Psychiatry
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,https://doi.org/10.1016/j.jrp.2017.09.002,2017,Journal of Research in Personality
Izabela Krejtz,https://orcid.org/0000-0002-9827-8371,UNCONTROLLABILITY IN THE CLASSROOM The intellectual helplessness perspective,2017,Coping with Lack of Control in a Social World
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1186/s12877-020-01952-7,2021-01,BMC geriatrics
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,Well-being trajectories following retirement: a compensatory role of self-enhancement values in disadvantaged women,2020,Journal of Happiness Studies
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1002/pon.5440,2020-07-02,Psycho-oncology
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.3389/fpsyg.2019.02195,2019-09,Frontiers in Psychology
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1080/10615806.2019.1660321,2019-08,"Anxiety, stress, and coping"
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.3389/fnagi.2019.00126,2019-05,Frontiers in Aging Neuroscience
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1037/ccp0000398,2019-04,Journal of consulting and clinical psychology
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,A growth mixture modelling study of learning trajectories in an extended computerised working memory training programme developed for young children diagnosed with attention-deficit/hyperactivity disorder,2019-02-02,Frontiers in Education
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.3389/fpsyg.2019.00059,2019-01-23,Frontiers in Psychology
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1007/s10865-018-9968-x,2018,Journal of Behavioral Medicine
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1371/journal.pone.0200124,2018,PLoS ONE
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1002/pon.4619,2018,Psycho-Oncology
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1007/s11136-017-1705-3,2018-09,"Quality of life research : an international journal of quality of life aspects of treatment, care and rehabilitation"
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1007/s10522-017-9693-9,2017,Biogerontology
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.1515/ppb-2017-0039,2017,Polish Psychological Bulletin
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,https://doi.org/10.3389/fpsyg.2017.01245,2017,Frontiers in Psychology
Aleksandra Karolina Kroemeke,https://orcid.org/0000-0001-8707-742X,Actor and partner effects of coping on adjustment in couples undergoing assisted reproduction treatment,2017-12,Health Psychology Report
Katarzyna Anna KuÄ‡,https://orcid.org/0000-0002-1474-8410,https://doi.org/10.3390/brainsci11020178,2021,Brain Sciences
Katarzyna Anna KuÄ‡,https://orcid.org/0000-0002-1474-8410,https://doi.org/10.3390/nu13082504,2021-07-22,Nutrients
Katarzyna Anna KuÄ‡,https://orcid.org/0000-0002-1474-8410,https://doi.org/10.1089/cap.2020.0075,2021-01,Journal of child and adolescent psychopharmacology
Katarzyna Anna KuÄ‡,https://orcid.org/0000-0002-1474-8410,https://doi.org/10.1016/j.clinph.2020.05.028,2020,Clinical Neurophysiology
Katarzyna Anna KuÄ‡,https://orcid.org/0000-0002-1474-8410,https://doi.org/10.1038/s41598-020-63296-x,2020-04-10,Scientific Reports
Katarzyna Anna KuÄ‡,https://orcid.org/0000-0002-1474-8410,https://doi.org/10.3389/fnhum.2017.00285,2017,Frontiers in Human Neuroscience
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.3390/su132212562,2021-11,Sustainability
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.1027/2151-2604/a000451,2021-09,Zeitschrift für Psychologie
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.24425/ppb.2020.132650,2020,Polish Psychological Bulletin
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.5114/aoms.2020.99592,2020-10-02,Archives of Medical Science
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.3390/jcm9051464,2020-05-13,Journal of Clinical Medicine
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.1080/00224545.2020.1758017,2020-04-29,The Journal of Social Psychology
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.1016/j.jesp.2018.06.007,2018,Journal of Experimental Social Psychology
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.32872%2Fspb.v13i4.25660,2018-12-23,Social Psychological Bulletin
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.1177/1938965518797075,2018-09-06,Cornell Hospitality Quarterly
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.1016/j.foodqual.2017.06.004,2017,Food Quality and Preference
Wojciech Marek Kulesza,https://orcid.org/0000-0001-5457-6396,https://doi.org/10.7366%2F1896180020174006,2017,Psychologia Społeczna
Katarzyna Kulwicka,https://orcid.org/0000-0002-4731-1901,https://doi.org/10.15678/pjoep.2017.11.03,2017,Psychologia Ekonomiczna
Jakub MichaÅ‚ KuÅ›,https://orcid.org/0000-0001-6305-8080,https://doi.org/10.3389/fpsyg.2021.624649,2021,Frontiers in Psychology
Jakub MichaÅ‚ KuÅ›,https://orcid.org/0000-0001-6305-8080,Numerate decision makers don’t use more effortful strategies unless it pays: A process tracing investigation of skilled and adaptive strategy selection in risky decision making,2018,Judgment and Decision Making
Jakub MichaÅ‚ KuÅ›,https://orcid.org/0000-0001-6305-8080,https://doi.org/10.1016/j.chb.2018.01.043,2018,Computers in Human Behavior
Jakub MichaÅ‚ KuÅ›,https://orcid.org/0000-0001-6305-8080,Publiczna samoświadomość a samoocena po dokonanej autoprezentacji,2017,Psychologia Społeczna
Jakub MichaÅ‚ KuÅ›,https://orcid.org/0000-0001-6305-8080,https://doi.org/10.15678/pjoep.2017.11.04,2017,Psychologia Ekonomiczna
Joanna Maria KwaÅ›niewska,https://orcid.org/0000-0001-5187-649X,https://doi.org/10.1016/j.tsc.2017.11.002,2018,Thinking Skills and Creativity
Joanna Maria KwaÅ›niewska,https://orcid.org/0000-0001-5187-649X,https://doi.org/10.1515/ctra-2017-0007,2017-07-23,Creativity. Theories - Research - Applications
Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.1007/s10865-018-9968-x,2019,Journal of Behavioral Medicine
Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,The effect of protective buffering on daily stress and relationship quality in dyads following hematopoietic stem cell transplantation: Results from daily process methodology,2019,Bone Marrow Transplantation
Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,"Everyday life after HSCT: fluctuation of patients and their partners mood, support exchange and relationship satisfaction",2018,Bone Marrow Transplantation
Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.1002/pon.4619,2018-02-01,Psycho-Oncology
Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.5114/hpr.2017.67701,2017,Health Psychology Report
Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.1007/s11136-017-1705-3,2017-09,Quality of Life Research
Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.1515/ppb-2017-0039,2017-09,Polish Psychological Bulletin
Zuzanna Kwissa-Gajewska,https://orcid.org/0000-0002-4033-1870,https://doi.org/10.1007/s10865-017-9874-7,2017-07,Journal of Behavioral Medicine
Magdalena Ewa LeÅ›nierowska,https://orcid.org/0000-0003-4095-8865,https://doi.org/10.2196/21445,2021-01-11,Journal of Medical Internet Research
Maria Lis-Turlejska,https://orcid.org/0000-0002-7418-8566,Knowledge about traumatic World War II experiences among ancestors and subjective wellbeing of young adults: A person-centred perspective,2020,PLoS ONE
Maria Lis-Turlejska,https://orcid.org/0000-0002-7418-8566,Long –Term Psychological Consequeces of World War II Trauma Among Polish Survivors: A Mixed –Methods Study on the  Role of Social Acknowlegment,2020,Frontiers in Psychology
Maria Lis-Turlejska,https://orcid.org/0000-0002-7418-8566,The Polish adaptation of the Disclosure of Trauma Questionnaire (DTQ).,2020,
Maria Lis-Turlejska,https://orcid.org/0000-0002-7418-8566,https://doi.org/10.1080/20008198.2018.1423831,2018,European Journal of Psychotraumatology
Maria Lis-Turlejska,https://orcid.org/0000-0002-7418-8566,https://doi.org/10.12740/pp/onlinefirst/69218,2018,Psychiatria Polska
Maria Lis-Turlejska,https://orcid.org/0000-0002-7418-8566,Trauma and trauma care in Europe,2018,
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.socscimed.2021.114336,2021,Social Science and Medicine
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0001124,2021,Health Psychology
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1093/abm/kaab004,2021,Annals of Behavioral Medicine
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.adolescence.2021.02.008,2021,Journal of Adolescence
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2020.1844037,2021,Health Psychology Review
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-021-11822-5,2021,BMC Public Health
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,DOES A FORMATION OF PHYSICAL ACTIVITY PLANS DECREASE THE TIME SPENT ON SEDENTARY BEHAVIOR? PRELIMINARY FINDINGS,2020,Annals of Behavioral Medicine
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,FACETS OF SOCIAL SUPPORT AND SEDENTARY BEHAVIORS: PROSPECTIVE FINDINGS IN MOTHER-CHILD DYADS,2020,Annals of Behavioral Medicine
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1249/01.mss.0000677184.87047.54,2020,Medicine & Science in Sports & Exercise
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,"MY PLANS HELP YOU PLAN YOUR PHYSICAL ACTIVITY: ASSOCIATION BETWEEN INDIVIDUAL, DYADIC AND COLLABORATIVE PLANS IN ADULT DYADS",2020,Annals of Behavioral Medicine
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,PARENTAL AND CHILD EXERCISE AVERSION ASSOCIATED WITH CHILD PHYSICAL ACTIVITY,2020,Annals of Behavioral Medicine
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,POSITIVE AND NEGATIVE SOCIAL CONTROL AND PHYSICAL ACTIVITY IN PATIENT-PARTNER DYADS,2020,Annals of Behavioral Medicine
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,RECIPROCAL ASSOCIATIONS BETWEEN PHYSICAL ACTIVITY AND DEPRESSION. LONGITUDINAL RESEARCH IN PATIENT-PARTNER DYADS,2020,Annals of Behavioral Medicine
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,RECIPROCAL RELATIONSHIPS BETWEEN SELF-EFFICACY AND SOCIAL SUPPORT EXPLAIN PHYSICAL ACTIVITY IN ADULTS - A LONGITUDINAL STUDY,2020,Annals of Behavioral Medicine
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1136/bmjopen-2020-040183,2020,BMJ open
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s13063-019-4014-z,2020-12,Trials
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.psychsport.2020.101710,2020-07,Psychology of Sport and Exercise
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.3390/nu12072149,2020-07-19,Nutrients
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/08870446.2020.1784419,2020-06-27,Psychology & Health
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1024/1662-9647/a000229,2020-05-29,GeroPsych
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1016/j.foodpol.2020.101873,2020-03,Food Policy
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s40519-018-0496-z,2020-02,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity"
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.3389/fpsyg.2020.00161,2020-02-07,Frontiers in Psychology
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1007/s10865-020-00138-1,2020-01-31,Journal of Behavioral Medicine
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1080/17437199.2019.1707105,2020-01-02,Health Psychology Review
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000799,2019,Health Psychology
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1037/hea0000799.supp,2019,Health Psychology
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1186/s12889-019-6715-3,2019-12,BMC Public Health
Aleksandra ÅuszczyÅ„ska,https://orcid.org/0000-0002-4704-9544,https://doi.org/10.1111/bjhp.12385,2019-11,British Journal of Health Psychology
Robert Jacek Mackiewicz,https://orcid.org/0000-0002-2990-2337,https://doi.org/10.3758/s13423-021-01977-y,2021,Psychonomic Bulletin and Review
Robert Jacek Mackiewicz,https://orcid.org/0000-0002-2990-2337,https://doi.org/10.3758/s13421-018-0838-0,2018,Memory and Cognition
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.1371/journal.pone.0231313,2020-04-15,PLOS ONE
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.1515/pjbr-2019-0026,2019,"Paladyn, Journal of Behavioral Robotics"
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,https://doi.org/10.17504/protocols.io.bau3ieyn,2019-12-28,protocols.io
Konrad Piotr Maj,http://orcid.org/0000-0002-9605-4251,"UCZELNIA XXI WIEKU.  SIEĆ SPOŁECZNA STUDENTÓW,  ABSOLWENTÓW I KADRY NAUKOWO-DYDAKTYCZNEJ W INNOWACYJNYM MODELU KSZTAŁCENIA IDEAGORA",2017,Studia edukacyjne
Magdalena Maria MarszaÅ‚-WiÅ›niewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.3390/brainsci11050599,2021-05-07,Brain Sciences
Magdalena Maria MarszaÅ‚-WiÅ›niewska,https://orcid.org/0000-0002-1423-3660,Wpływ nastroju i perspektyw postrzegania czasu na rozwiązywanie zadań dywergencyjnych,2019,Przegląd Psychologiczny
Magdalena Maria MarszaÅ‚-WiÅ›niewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.2478/v10167-010-0181,2018,Studia Psychologiczne
Magdalena Maria MarszaÅ‚-WiÅ›niewska,https://orcid.org/0000-0002-1423-3660,https://doi.org/10.1007/s10902-017-9879-5,2017,Journal of Happiness Studies
Magdalena Maria MarszaÅ‚-WiÅ›niewska,https://orcid.org/0000-0002-1423-3660,What happens during the process of goal-oriented self-regulation? Systematic measure of the objective and self-reported effects of the self-regulation enhancing intervention,2017,Ceskoslovenska Psychologie
Magdalena Maria MarszaÅ‚-WiÅ›niewska,https://orcid.org/0000-0002-1423-3660,What happens during the process of goal-oriented self-regulation? Systematic measure of the objective and self-reported effects of the self-regulation enhancing intervention,2017,Ceskoslovenska Psychologie
Tomasz Franciszek Maruszewski,https://orcid.org/0000-0003-2341-3927,Elderly people’s preferences regarding reminiscence material,2017-11,EducationaGerontology
Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.15804/ap202103,2021-12-31,Azja-Pacyfik
Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.15804/npw20202608,2020-09-30,Nowa Polityka Wschodnia
Karolina Mazurowska,https://orcid.org/0000-0003-0914-1144,https://doi.org/10.18290/rh.2018.66.9-2,2018,Roczniki Humanistyczne
JarosÅ‚aw Maciej MichaÅ‚owski,https://orcid.org/0000-0002-5811-740X ,The mental health continuum-short form: The structure and application for cross-cultural studies-A38 nation study,2018-06,Journal of clinical psychology
JarosÅ‚aw Maciej MichaÅ‚owski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1016/j.rmed.2017.04.011,2017,Respiratory Medicine
JarosÅ‚aw Maciej MichaÅ‚owski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1016/j.paid.2017.06.010,2017,Personality and Individual Differences
JarosÅ‚aw Maciej MichaÅ‚owski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1027/1015-5759/a000286,2017,European Journal of Psychological Assessment
JarosÅ‚aw Maciej MichaÅ‚owski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.3389/fpsyg.2017.00274,2017,Frontiers in Psychology
JarosÅ‚aw Maciej MichaÅ‚owski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.1007/s11682-016-9557-y,2017,Brain Imaging and Behavior
JarosÅ‚aw Maciej MichaÅ‚owski,https://orcid.org/0000-0002-5811-740X ,https://doi.org/10.3758/s13428-016-0797-y,2017,Behavior Research Methods
Agnieszka Dorota MoÅ›cicka-Teske,https://orcid.org/0000-0003-3265-8635 ,https://doi.org/10.13075/ijomeh.1896.01162,2019-02-27,International journal of occupational medicine and environmental health
Agnieszka Dorota MoÅ›cicka-Teske,https://orcid.org/0000-0003-3265-8635 ,https://doi.org/10.1080/10803548.2016.1197577,2017,International Journal of Occupational Safety and Ergonomics
BÅ‚aÅ¼ej StanisÅ‚aw MroziÅ„ski,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1371/journal.pone.0247814,2021-03-10,PLoS ONE
BÅ‚aÅ¼ej StanisÅ‚aw MroziÅ„ski,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1177/0265407520969896,2021-02,Journal of Social and Personal Relationships
BÅ‚aÅ¼ej StanisÅ‚aw MroziÅ„ski,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.3917/anpsy1.201.0039,2020,L’Année psychologique
BÅ‚aÅ¼ej StanisÅ‚aw MroziÅ„ski,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1080/15298868.2020.1773524,2020-06-02,Self and Identity
BÅ‚aÅ¼ej StanisÅ‚aw MroziÅ„ski,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.24425/ppb.2019.131004,2019-12-29,Committee for Psychological Science PAS
BÅ‚aÅ¼ej StanisÅ‚aw MroziÅ„ski,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.3389/fpsyg.2019.01901,2019-09-04,Frontiers in Psychology
BÅ‚aÅ¼ej StanisÅ‚aw MroziÅ„ski,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1037/pspp0000260,2019-08-26,Journal of Personality and Social Psychology
BÅ‚aÅ¼ej StanisÅ‚aw MroziÅ„ski,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.15503/jecs20181.99.108,2018-06-28,"Journal of Education Culture and Society,"
BÅ‚aÅ¼ej StanisÅ‚aw MroziÅ„ski,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.1080/15298868.2017.1414716,2018-05,Self and Identity
BÅ‚aÅ¼ej StanisÅ‚aw MroziÅ„ski,https://orcid.org/0000-0002-5423-2291 ,https://doi.org/10.3389/fpsyg.2017.00615,2017-04,Frontiers in Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1016/j.foodqual.2020.104111,2021,Food Quality and Preference
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1177/0146167220980882,2021,Personality and Social Psychology Bulletin
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1007/s10943-020-01079-4,2021-10-02,Journal of Religion and Health
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/00224545.2020.1867042,2021-09-03,The Journal of Social Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1007/s12144-019-0164-0,2021-05-08,Current Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1515/humor-2020-0073,2021-02-23,HUMOR
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.3917/anpsy1.201.0039,2020,Annee Psychologique
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.32872/spb.2679,2020,Social Psychological Bulletin
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1037/ebs0000201,2020,Evolutionary Behavioral Sciences
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1016/j.foodqual.2018.11.007,2020,Food Quality and Preference
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/02699931.2020.1795627,2020,Cognition and Emotion
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/00207454.2020.1748621,2020,International Journal of Neuroscience
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1007/s12671-020-01353-2,2020,Mindfulness
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1016/j.cofs.2020.02.005,2020,Current Opinion in Food Science
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1515/humor-2019-0011,2020,Humor
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/17439760.2020.1738537,2020,Journal of Positive Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1016/j.cofs.2019.12.005,2020,Current Opinion in Food Science
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/17439760.2020.1832248,2020,Journal of Positive Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1371/journal.pone.0241464,2020-10-30,PLOS ONE
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/02699931.2018.1541168,2019,Cognition and Emotion
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/17439760.2018.1557244,2019,Journal of Positive Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1016/j.paid.2017.06.039,2019,Personality and Individual Differences
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/1047840x.2019.1693867,2019,Psychological Inquiry
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.3389/fpsyg.2019.01365,2019,Frontiers in Psychology
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1080/03670244.2019.1641801,2019,Ecology of Food and Nutrition
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1371/journal.pone.0222492,2019-09-27,PLOS ONE
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1111/jopy.12423,2019-06-03,Journal of Personality
John Nezlek,https://orcid.org/0000-0003-4963-3637 ,https://doi.org/10.1007/s10902-018-9979-x,2019-03-14,Journal of Happiness Studies
