Unnamed: 0.1,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID
91,91,Marzena Agnieszka Kutt,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.4172/neuropsychiatry.1000193,Emotions processing in amyotrophic lateral sclerosis and behavioral variant of frontotemporal dementia-correlation with executive functions,2017,Neuropsychiatry,Marzena_Agnieszka_Kutt_6,10-4172_neuropsychiatry-1000193
100,100,Agnieszka Lasota,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.4172/neuropsychiatry.1000193,Emotions processing in amyotrophic lateral sclerosis and behavioral variant of frontotemporal dementia-correlation with executive functions,2017,Neuropsychiatry,Agnieszka_Lasota_6,10-4172_neuropsychiatry-1000193
109,109,Marzena Monika Lelek-Kratiuk,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.4172/neuropsychiatry.1000193,Emotions processing in amyotrophic lateral sclerosis and behavioral variant of frontotemporal dementia-correlation with executive functions,2017,Neuropsychiatry,Marzena_Monika_Lelek-Kratiuk_6,10-4172_neuropsychiatry-1000193
82,82,Łukasz Radosław Krzywoszański,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.4172/neuropsychiatry.1000193,Emotions processing in amyotrophic lateral sclerosis and behavioral variant of frontotemporal dementia-correlation with executive functions,2017,Neuropsychiatry,Łukasz_Radosław_Krzywoszański_6,10-4172_neuropsychiatry-1000193
91,91,Marzena Agnieszka Kutt,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.4172/neuropsychiatry.1000193,Emotions processing in amyotrophic lateral sclerosis and behavioral variant of frontotemporal dementia-correlation with executive functions,2017,Neuropsychiatry,Marzena_Agnieszka_Kutt_6,10-4172_neuropsychiatry-1000193
100,100,Agnieszka Lasota,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.4172/neuropsychiatry.1000193,Emotions processing in amyotrophic lateral sclerosis and behavioral variant of frontotemporal dementia-correlation with executive functions,2017,Neuropsychiatry,Agnieszka_Lasota_6,10-4172_neuropsychiatry-1000193
109,109,Marzena Monika Lelek-Kratiuk,https://orcid.org/0000-0001-9222-2150,https://doi.org/10.4172/neuropsychiatry.1000193,Emotions processing in amyotrophic lateral sclerosis and behavioral variant of frontotemporal dementia-correlation with executive functions,2017,Neuropsychiatry,Marzena_Monika_Lelek-Kratiuk_6,10-4172_neuropsychiatry-1000193
112,112,Agnieszka Maria Muchacka-Cymerman,https://orcid.org/0000-0002-1627-4036,https://doi.org/10.1504/ijwoe.2021.120717,The mediation effect of dark personality traits and sense of coherence on the association between emotional dysregulation and student burnout,2021,International Journal of Work Organisation and Emotion,Agnieszka_Maria_Muchacka-Cymerman_1,10-1504_ijwoe-2021-120717
116,116,Agnieszka Maria Muchacka-Cymerman,https://orcid.org/0000-0002-1627-4036,https://doi.org/10.12738/jestp.2020.2.002,Examining the Relationship Between Student School Burnout and Problematic Internet Use,2020-04,EDUCATIONAL SCIENCES: THEORY & PRACTICE,Agnieszka_Maria_Muchacka-Cymerman_5,10-12738_jestp-2020-2-002
149,149,Urszula Lilianna Tokarska,https://orcid.org/0000-0001-5510-3689,https://doi.org/10.1075/ni.18049.tok,Letter to a grandchild as a narrative tool of older adults’ biographical experience exploration,2019,NARRATIVE INQUIRY,Urszula_Lilianna_Tokarska_1,10-1075_ni-18049-tok
150,150,Urszula Lilianna Tokarska,https://orcid.org/0000-0001-5510-3689,https://doi.org/10.17399/hw.2018.174207,"""Nie szkodzić. Pomagać. Rozwijać"" : wybrane konteksty i strategie profesjonalnej pracy z opowieścią ",2018,HORYZONTY WYCHOWANIA,Urszula_Lilianna_Tokarska_2,10-17399_hw-2018-174207
152,152,Urszula Lilianna Tokarska,https://orcid.org/0000-0001-5510-3689,https://doi.org/10.5604/01.3001.0011.7853,Perspektywa czasowa a przekaz doświadczenia życiowego w okresie starości,2017,PSYCHOLOGIA WYCHOWAWCZA,Urszula_Lilianna_Tokarska_4,10-5604_01-3001-0011-7853
43,43,ROMAN RYSZARD SZAŁACHOWSKI,https://orcid.org/0000-0002-4864-8717,https://doi.org/10.32346/2657-6007.kp.2020-1.5,Emocje pozytywne i negatywne wychowanków placówek resocjalizacyjnych oraz uczniów szkół publicznych – analiza porównawcza,2020-05-25,Kwartalnik Pedagogiczny,ROMAN_RYSZARD_SZAŁACHOWSKI_3,10-32346_2657-6007-kp-2020-1-5
68,68,AGATA HIACYNTA ŚWIĄTEK,https://orcid.org/0000-0003-4255-6704,https://doi.org/10.5604/01.3001.0012.4758,Wise functioning and coping strategies in adolescents: Age as an intervening variable,2018-06-30,Educational Psychology,AGATA_HIACYNTA_ŚWIĄTEK_8,10-5604_01-3001-0012-4758
45,45,Barbara Janina Bokus,https://orcid.org/0000-0002-3048-0055,https://doi.org/10.5604/01.3001.0013.2960,Jak dzieci w wieku przedszkolnym uzasadniają użycie języka figuratywnego.  Dane z  badań z zastosowaniem Zadania Rozumienia Ironii (ZRI)  ,2019,Psychologia Wychowawcza,Barbara_Janina_Bokus_2,10-5604_01-3001-0013-2960
66,66,Anna Cierpka,https://orcid.org/0000-0003-2846-3413,https://doi.org/10.1075/ni.180049.tok,Letter to a grandchild as narrative tool of older adults biographical experience exploration,2019,NARRATIVE INQUIRY,Anna_Cierpka_3,10-1075_ni-180049-tok
69,69,Joanna Matylda Czarnota-Bojarska,https://orcid.org/0000-0001-7432-4612,https://doi.org/10.5964/spb.v13i2.27578,Strategies for Maintaining Work–Life Balance and Their Consequences for Quality of Life and Job Satisfaction,2018,Social Psychological Bulletin,Joanna_Matylda_Czarnota-Bojarska_1,10-5964_spb-v13i2-27578
86,86,Agnieszka Dynak,https://orcid.org/0000-0001-9064-2215,https://doi.org/10.1037/abn0000668,Separating the influences of late talking and dyslexia on brain structure.,2021-04,Journal of Abnormal Psychology,Agnieszka_Dynak_1,10-1037_abn0000668
115,115,Ewa Maria Haman,https://orcid.org/0000-0003-1615-711X,https://doi.org/10.1037/abn0000668,Separating the influences of late talking and dyslexia on brain structure.,2021-04,Journal of Abnormal Psychology,Ewa_Maria_Haman_2,10-1037_abn0000668
268,268,Magdalena Ewa Łuniewska-Etenkowska,https://orcid.org/0000-0001-5504-9766,https://doi.org/10.1037/abn0000668,Separating the influences of late talking and dyslexia on brain structure.,2021-04,Journal of Abnormal Psychology,Magdalena_Ewa_Łuniewska-Etenkowska_3,10-1037_abn0000668
98,98,Małgorzata Joanna Gambin,https://orcid.org/0000-0001-7880-1447,https://doi.org/10.1080/10615806.2018.1475865,Relations between empathy and anxiety dimensions in inpatient adolescents,2018,ANXIETY STRESS AND COPING,Małgorzata_Joanna_Gambin_6,10-1080_10615806-2018-1475865
150,150,Paweł Aleksander Holas,https://orcid.org/0000-0002-4210-3396,https://doi.org/10.36141/svdld.v35i2.6604,Relationship of Emotional Distress and Physical Concerns with Fatigue Severity in Sarcoidosis,2018,SARCOIDOSIS VASCULITIS AND DIFFUSE LUNG DISEASES,Paweł_Aleksander_Holas_17,10-36141_svdld-v35i2-6604
153,153,Paweł Aleksander Holas,https://orcid.org/0000-0002-4210-3396,https://doi.org/10.5281/zenodo.580863,Emotional regulation and the occurrence and course of hypertension,2017,"Journal of Education, Health and Sport",Paweł_Aleksander_Holas_20,10-5281_zenodo-580863
158,158,Mirosława Bojana Huflejt-Łukasik,https://orcid.org/0000-0001-7959-1760,https://doi.org/10.7206/cr.2081-7029.45,Siła woli – modele teoretyczne i ich zastosowanie w coachingu,2017,Coaching Review,Mirosława_Bojana_Huflejt-Łukasik_4,10-7206_cr-2081-7029-45
215,215,Katarzyna Karzel,https://orcid.org/0000-0003-1188-1037,https://doi.org/10.17443/smp2018.15.02,Zastosowanie analizatora mleka kobiecego w ocenie wartości odżywczej pokarmu przeznaczonego dla noworodków urodzonych przedwcześnie,2018,Standardy Medyczne. Pediatria,Katarzyna_Karzel_4,10-17443_smp2018-15-02
218,218,Grażyna Maria Katra,https://orcid.org/0000-0003-3474-297X,https://doi.org/10.5604/01.3001.0013.6331,Współczesne ujęcia i modele wychowania,2019,PSYCHOLOGIA WYCHOWAWCZA,Grażyna_Maria_Katra_3,10-5604_01-3001-0013-6331
219,219,Grażyna Maria Katra,https://orcid.org/0000-0003-3474-297X,https://doi.org/10.5604/01.3001.0011.7858,Modyfikowanie gotowości do zachowań ryzykownych u młodzieży o zróżnicowanym poziomie lęku poprzez wzbudzanie aktywności prospektywnej,2017,PSYCHOLOGIA WYCHOWAWCZA,Grażyna_Maria_Katra_4,10-5604_01-3001-0011-7858
242,242,Grażyna Iwona Kmita,https://orcid.org/0000-0003-0502-1882,https://doi.org/10.14656/pfp20180303,INTERAKCJE W TRIADZIE MATKA-OJCIEC-DZIECKO W DIAGNOZIE I TERAPII DZIECI URODZONYCH ZE SKRAJNYM WCZEŚNIACTWEM,2018,Polish Psychological Forum,Grażyna_Iwona_Kmita_8,10-14656_pfp20180303
246,246,Marcin Maciej Leśniak,https://orcid.org/0000-0001-9924-9620,https://doi.org/10.5604/01.3001.0014.5288,How pure is pure alexia? A neuropsychological analysis of a case series of patients with alexia due to left hemispheric stroke,2020-10-15,Acta Neuropsychologica,Marcin_Maciej_Leśniak_3,10-5604_01-3001-0014-5288
259,259,Paweł Łowicki,https://orcid.org/0000-0001-6012-6287,https://doi.org/10.1037/rel0000299,Religiousness is associated with higher empathic concern—Evidence from self- and other-ratings.,2021-05-12,Psychology of Religion and Spirituality,Paweł_Łowicki_1,10-1037_rel0000299
626,629,Marcin Zygmunt Zajenkowski,https://orcid.org/0000-0001-8669-4231,https://doi.org/10.1037/rel0000299,Religiousness Is Associated With Higher Empathic Concern-Evidence From Self- and Other-Ratings,2021,Psychology of Religion and Spirituality,Marcin_Zygmunt_Zajenkowski_1,10-1037_rel0000299
276,276,Magdalena Ewa Łuniewska-Etenkowska,https://orcid.org/0000-0001-5504-9766,https://doi.org/10.5604/01.3001.0011.6804,"Analysis of factors determining athletes’ choice of the type of mouthguard,Analiza kryteriów warunkujących wybór przez sportowców ochraniaczy wewnątrzustnych",2018,Protetyka Stomatologiczna,Magdalena_Ewa_Łuniewska-Etenkowska_11,10-5604_01-3001-0011-6804
277,277,Magdalena Ewa Łuniewska-Etenkowska,https://orcid.org/0000-0001-5504-9766,https://doi.org/10.5604/01.3001.0011.8258,"Evaluation of the impact of mouthpieces of breathing apparatus used during diving on the stomatognathic system,Ocena wpływu na układ stomatognatyczny ustników aparatów tlenowych stosowanych podczas nurkowania",2018,Journal of Stomatology,Magdalena_Ewa_Łuniewska-Etenkowska_12,10-5604_01-3001-0011-8258
283,283,Magdalena Ewa Łuniewska-Etenkowska,https://orcid.org/0000-0001-5504-9766,https://doi.org/10.5604/00331783.1238046,"Assessment of intraoral mouthguards: Usage and hygiene issues,Ocena użytkowania i utrzymywania higieny elastycznych ochraniaczy wewnątrzustnych",2017,Protetyka Stomatologiczna,Magdalena_Ewa_Łuniewska-Etenkowska_18,10-5604_00331783-1238046
344,344,Włodzimierz Oniszczenko,https://orcid.org/0000-0003-4442-9186,https://doi.org/10.14656/pfp20170101,Genetyka zachowania: co wnosi do wiedzy o człowieku?,2017,POLSKIE FORUM PSYCHOLOGICZNE,Włodzimierz_Oniszczenko_16,10-14656_pfp20170101
350,350,Jerzy Tomasz Osiński,https://orcid.org/0000-0001-9612-6799,https://doi.org/10.1561/105.00000114,"Social Discounting: Preference
Reversals and Links with Temporal
Discounting",2020-03-25,Review of Behavioral Economics,Jerzy_Tomasz_Osiński_2,10-1561_105-00000114
356,356,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1108/amhid-02-2021-0010,Impressions about people with intellectual disability of polish high school students who participated in a workshop led by self-advocates,2021,Advances in Mental Health and Intellectual Disabilities,Ewa_Agnieszka_Pisula_42,10-1108_amhid-02-2021-0010
361,361,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1007/s10803-019-04303-7,"Correction to: Early Detection, Diagnosis and Intervention Services for Young Children with Autism Spectrum Disorder in the European Union (ASDEU): Family and Professional Perspectives (Journal of Autism and Developmental Disorders, (2020), 50, 9, (3380-3394), 10.1007/s10803-019-04253-0)",2020,Journal of Autism and Developmental Disorders,Ewa_Agnieszka_Pisula_45,10-1007_s10803-019-04303-7
383,386,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.17430/jhs.2021.11.2.1,THEORY OF MIND DEVELOPMENT IN DEAF CHILDREN WITH COCHLEAR IMPLANTS: LITERATURE REVIEW,2021-08-31,Journal of Hearing Science,Agnieszka_Patrycja_Pluta_31,10-17430_jhs-2021-11-2-1
386,389,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.17431/890042,Altered pattern of resting bioelectrical activity in childrendiagnosed with dyslexia,2020,Nowa Audiofonologia,Agnieszka_Patrycja_Pluta_32,10-17431_890042
387,390,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.17431/882777,Central Auditory Processing Disorders – Guidelines forDiagnosis and Therapy/Diagnosis and Therapy Guidelines,2020,Nowa Audiofonologia,Agnieszka_Patrycja_Pluta_33,10-17431_882777
388,391,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.17431/882785,Effects of Auditory Stimulation Therapy (SPS-S) in childrenwith auditory attention deficits and central auditoryprocessing disorder,2020,Nowa Audiofonologia,Agnieszka_Patrycja_Pluta_34,10-17431_882785
390,393,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.14656/pfp20200102,Zastosowanie techniki fNIRS w badaniach mechanizmów neuronalnych poznania społecznego. Przegląd najważniejszych badań,2020,Polskie Forum Psychologiczne,Agnieszka_Patrycja_Pluta_7,10-14656_pfp20200102
394,397,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.32612/uw.25449354.2019.1.pp,Researching the glottodidactic potential of selected techniques of working with language material using fMRI,2019,Applied Linguistics Papers,Agnieszka_Patrycja_Pluta_11,10-32612_uw-25449354-2019-1-pp
423,426,Monika Prusik,https://orcid.org/0000-0001-8552-9920,https://doi.org/10.5114/pson.2018.92899,"Knowledge of the diagnosis, treatment history, possible late effects and prophylaxis among childhood cancer survivors",2018,Psychoonkologia,Monika_Prusik_11,10-5114_pson-2018-92899
428,431,Joanna Karolina Rączaszek-Leonardi,https://orcid.org/0000-0002-3243-1468,https://doi.org/10.1037/com0000253,Recurrence quantification analysis in the study of online coordination in Norway rats (Rattus norvegicus).,2021-02-08,Journal of Comparative Psychology,Joanna_Karolina_Rączaszek-Leonardi_3,10-1037_com0000253
431,434,Joanna Karolina Rączaszek-Leonardi,https://orcid.org/0000-0002-3243-1468,https://doi.org/10.1017/s0140525x19001419,Abandoning the code metaphor is compatible with semiotic process,2019,Behavioral and Brain Sciences,Joanna_Karolina_Rączaszek-Leonardi_6,10-1017_s0140525x19001419
483,486,Marcin Tomasz Rzeszutek,https://orcid.org/0000-0002-4230-3806,https://doi.org/10.1186/s12955-018-929-4,Consistency of health related quality of life among people living with HIV: Latent state-trait analysis. Health and Quality of Life Outcomes.,2018,Health and Quality of Life Outcomes,Marcin_Tomasz_Rzeszutek_24,10-1186_s12955-018-929-4
512,515,Katarzyna Sekścińska,https://orcid.org/0000-0002-6641-6506,https://doi.org/10.5604/01.3001.0011.7857,Perspektywa czasowa rodziców a stosowanie przez nich praktyki edukacji ekonomicznej dzieci,2017,PSYCHOLOGIA WYCHOWAWCZA,Katarzyna_Sekścińska_13,10-5604_01-3001-0011-7857
601,604,Agata Trzcińska,https://orcid.org/0000-0001-6640-5295,https://doi.org/10.5604/01.3001.0011.7857,Perspektywa czasowa rodziców a stosowanie przez nich praktyki edukacji ekonomicznej dzieci,2017,PSYCHOLOGIA WYCHOWAWCZA,Agata_Trzcińska_5,10-5604_01-3001-0011-7857
512,515,Katarzyna Sekścińska,https://orcid.org/0000-0002-6641-6506,https://doi.org/10.5604/01.3001.0011.7857,Perspektywa czasowa rodziców a stosowanie przez nich praktyki edukacji ekonomicznej dzieci,2017,PSYCHOLOGIA WYCHOWAWCZA,Katarzyna_Sekścińska_13,10-5604_01-3001-0011-7857
601,604,Agata Trzcińska,https://orcid.org/0000-0001-6640-5295,https://doi.org/10.5604/01.3001.0011.7857,Perspektywa czasowa rodziców a stosowanie przez nich praktyki edukacji ekonomicznej dzieci,2017,PSYCHOLOGIA WYCHOWAWCZA,Agata_Trzcińska_5,10-5604_01-3001-0011-7857
513,516,Katarzyna Sekścińska,https://orcid.org/0000-0002-6641-6506,https://doi.org/10.5604/01.3001.0011.7855,Rola perspektywy czasowej w działaniach ekonomicznych - perspektywa psychologiczna,2017,PSYCHOLOGIA WYCHOWAWCZA,Katarzyna_Sekścińska_14,10-5604_01-3001-0011-7855
528,531,Małgorzata Sobol,https://orcid.org/0000-0003-0634-9134,https://doi.org/10.20883/jms.325,"Dental anxiety : conditions, models and therapy",2018,Journal of Medical Science,Małgorzata_Sobol_8,10-20883_jms-325
531,534,Wiktor Piotr Soral,https://orcid.org/0000-0003-2557-8071,https://doi.org/10.1037/xge0000791,Helplessness experience and intentional (un-)binding: Control deprivation disrupts the implicit sense of agency.,2021-02-13,Journal of Experimental Psychology: General,Wiktor_Piotr_Soral_1,10-1037_xge0000791
535,538,Wiktor Piotr Soral,https://orcid.org/0000-0003-2557-8071,https://doi.org/10.1037/pspa0000183,What Breeds Conspiracy Antisemitism? The Role of Political Uncontrollability and Uncertainty in the Belief in Jewish Conspiracy,2020,Journal of Personality and Social Psychology,Wiktor_Piotr_Soral_5,10-1037_pspa0000183
536,539,Wiktor Piotr Soral,https://orcid.org/0000-0003-2557-8071,https://doi.org/10.1027/1864-9335/a000410,Differential Effects of Competence and Morality on Self-Esteem at the Individual and the Collective Level,2020-05-30,Social Psychology,Wiktor_Piotr_Soral_6,10-1027_1864-9335_a000410
589,592,Piotr Paweł Tomaszewski,https://orcid.org/0000-0002-4083-067X,https://doi.org/10.1523/jneurosci.2527-20.2021,The Extent of Task Specificity for Visual and Tactile Sequences in the Auditory Cortex of the Deaf and Hard of Hearing,2021-11-24,The Journal of Neuroscience,Piotr_Paweł_Tomaszewski_22,10-1523_jneurosci-2527-20-2021
590,593,Piotr Paweł Tomaszewski,https://orcid.org/0000-0002-4083-067X,https://doi.org/10.26881/pwe.2019.44.01,Język migowy w świetle współczesnego paradygmatu głuchoty,2019,PROBLEMY WCZESNEJ EDUKACJI,Piotr_Paweł_Tomaszewski_2,10-26881_pwe-2019-44-01
4,4,Danuta Bogumiła Borecka-Biernat,https://orcid.org/0000-0003-1401-9821,https://doi.org/10.5604/01.3001.0014.9041,Strategy of avoidance coping with a social conflict situation by adolescents – family implications,2021-04-30,Psychologia Wychowawcza,Danuta_Bogumiła_Borecka-Biernat_2,10-5604_01-3001-0014-9041
6,6,Danuta Bogumiła Borecka-Biernat,https://orcid.org/0000-0003-1401-9821,https://doi.org/10.14656/pfp20200201,Coping strategies in adolescents in situations of social conflict and the locus of control ,2020,Polskie Forum Psychologiczne,Danuta_Bogumiła_Borecka-Biernat_4,10-14656_pfp20200201
7,7,Danuta Bogumiła Borecka-Biernat,https://orcid.org/0000-0003-1401-9821,https://doi.org/10.16926/p.2020.29.10,Youth coping strategies in a social conflict situation – theoretical implications,2020,Pedagogika. Studia i Rozprawy,Danuta_Bogumiła_Borecka-Biernat_5,10-16926_p-2020-29-10
10,10,Danuta Bogumiła Borecka-Biernat,https://orcid.org/0000-0003-1401-9821,https://doi.org/10.34862/fo.2019.1.3,Aggressive strategy for coping with a social conflict situation by adolescents: Psychosocial conditions,2019,Forum Oświatowe,Danuta_Bogumiła_Borecka-Biernat_8,10-34862_fo-2019-1-3
14,14,Danuta Bogumiła Borecka-Biernat,https://orcid.org/0000-0003-1401-9821,https://doi.org/10.5604/01.3001.0012.8282,Determinants of aggressive coping strategies in adolescents in situations of social conflict,2018,Psychologia Wychowawcza,Danuta_Bogumiła_Borecka-Biernat_12,10-5604_01-3001-0012-8282
20,20,Danuta Bogumiła Borecka-Biernat,https://orcid.org/0000-0003-1401-9821,https://doi.org/10.14656/pfp20170405,Psychospołeczne korelaty agresywnej strategii radzenia sobie dorastających w sytuacji konfliktu społecznego,2017,Polskie Forum Psychologiczne,Danuta_Bogumiła_Borecka-Biernat_18,10-14656_pfp20170405
60,60,Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.12740/pp/118816,"The relationship between eating patterns, body image and emotional dysregulation: similarities between an excessive and normal body weight sample",2021-10-31,Psychiatria Polska,Kamila_Beata_Czepczor-Bernat_3,10-12740_pp_118816
61,61,Kamila Beata Czepczor-Bernat,https://orcid.org/0000-0002-1707-0000,https://doi.org/10.12740/pp/116515,The role of emotional eating and BMI in the context of chocolate consumption and avoiding situations related to body exposure in women of normal weight,2021-08-31,Psychiatria Polska,Kamila_Beata_Czepczor-Bernat_4,10-12740_pp_116515
92,92,Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,https://doi.org/10.15611/pn.2018.512.03,Doświadczanie mobbingu i negatywnych emocji w pracy - analiza porównawcza: Polska - Hiszpania,2018,PRACE NAUKOWE UNIWERSYTETU EKONOMICZNEGO WE WROCŁAWIU,Katarzyna_Danuta_Durniat_6,10-15611_pn-2018-512-03
93,93,Katarzyna Danuta Durniat,https://orcid.org/0000-0002-4830-5044,https://doi.org/10.18559/soep.2018.3.3,Kwestionariusz do pomiaru klimatu organizacyjnego Rosenstiela i Boegela - polska adaptacja i normalizacja,2018,Studia Oeconomica Posnaniensia,Katarzyna_Danuta_Durniat_7,10-18559_soep-2018-3-3
130,130,Henryk Jarosiewicz,https://orcid.org/0000-0001-7057-362X,https://doi.org/10.15633/9788374389327.10,Uczestnictwo jako warunek rozwoju osobowego,2020,Konteksty Religijności I Rodziny,Henryk_Jarosiewicz_2,10-15633_9788374389327-10
137,137,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000323,Intellectual risk taking: A moderating link between creative confidence and creative behavior?,2021-11,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_3,10-1037_aca0000323
140,140,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000412,Personality of Nobel Prize laureates: Differences across domains and relationship to public recognition.,2021-08-19,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_6,10-1037_aca0000412
147,147,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000208,Does intelligence strengthen creative metacognition?,2020,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_13,10-1037_aca0000208
148,148,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000226,Does thinking about einstein make people entity theorists? Examining the malleability of creative mindsets,2020,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_14,10-1037_aca0000226
187,187,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1037/aca0000226,Does thinking about einstein make people entity theorists? Examining the malleability of creative mindsets,2020,"Psychology of Aesthetics, Creativity, and the Arts",Izabela_Lebuda_8,10-1037_aca0000226
148,148,Maciej Karwowski,https://orcid.org/0000-0001-6974-1673,https://doi.org/10.1037/aca0000226,Does thinking about einstein make people entity theorists? Examining the malleability of creative mindsets,2020,"Psychology of Aesthetics, Creativity, and the Arts",Maciej_Karwowski_14,10-1037_aca0000226
187,187,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1037/aca0000226,Does thinking about einstein make people entity theorists? Examining the malleability of creative mindsets,2020,"Psychology of Aesthetics, Creativity, and the Arts",Izabela_Lebuda_8,10-1037_aca0000226
171,171,Jolanta Kowal,https://orcid.org/0000-0002-6241-9603,https://doi.org/10.2139/ssrn.3118075,Decision making methods for the selection of ICT project manager ,2017-08-01,"Gospodarka, Rynek, Edukacja. - Vol. 18, nr 4 (2017), 19-28",Jolanta_Kowal_12,10-2139_ssrn-3118075
186,186,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1037/aca0000358,Do Parents and Children Perceive Creativity Similarly? A Dyadic Study of Creative Mindsets,2020,"Psychology of Aesthetics, Creativity, and the Arts",Izabela_Lebuda_7,10-1037_aca0000358
197,197,Izabela Lebuda,https://orcid.org/0000-0002-4715-1928,https://doi.org/10.1037/aca0000127,From moment-to-moment to day-to-day: Experience sampling and diary investigations in adults' everyday creativity,2017,"Psychology of Aesthetics, Creativity, and the Arts",Izabela_Lebuda_18,10-1037_aca0000127
221,221,Michał Misiak,https://orcid.org/0000-0002-6892-3325,https://doi.org/10.1017/s0140525x18001942,"Does the ""incentive hope"" hypothesis explain food-wasting behavior among humans? Yes and no",2019,Behavioral and Brain Sciences,Michał_Misiak_8,10-1017_s0140525x18001942
237,237,Anna Maria Oleszkiewicz,https://orcid.org/0000-0003-2217-1858,https://doi.org/10.23736/s0022-4707.20.10500-0,Association between physical activity and the quality of life of patients with chronic rhinosinusitis,2020,Journal of Sports Medicine and Physical Fitness,Anna_Maria_Oleszkiewicz_6,10-23736_s0022-4707-20-10500-0
247,247,Anna Maria Oleszkiewicz,https://orcid.org/0000-0003-2217-1858,https://doi.org/10.1037/bne0000378,Global study of variability in olfactory sensitivity.,2020-10,Behavioral Neuroscience,Anna_Maria_Oleszkiewicz_16,10-1037_bne0000378
300,300,Ryszard Wojciech Poprawa,https://orcid.org/0000-0002-3711-8710,https://doi.org/10.14656/pfp20190403,Coping styles and the risk of problematic Internet use,2019,Polskie Forum Psychologiczne,Ryszard_Wojciech_Poprawa_7,10-14656_pfp20190403
314,314,Agnieszka Ewa Sorokowska,https://orcid.org/0000-0003-3999-8851,https://doi.org/10.1177/0145482x211047625,Touch-Avoidance and Touch-Seeking in Non-intimate Relationships: The Null Effects of Sightedness,2021,Journal of Visual Impairment and Blindness,Agnieszka_Ewa_Sorokowska_5,10-1177_0145482x211047625
392,392,Justyna Śniecińska,https://orcid.org/0000-0001-7821-2108,https://doi.org/10.1027/1614-0001/a000313,Associations between Self-Reported Temperament and Self-Knowledge,2020,Journal of Individual Differences,Justyna_Śniecińska_1,10-1027_1614-0001_a000313
35,35,Adrianna Kaczuba,https://orcid.org/0000-0002-8605-7889,https://doi.org/10.5604/01.3001.0014.9043,Razem czy osobno? Emigracja zarobkowa a wczesne nieadaptacyjne schematy młodych dorosłych,2021,PSYCHOLOGIA WYCHOWAWCZA,Adrianna_Kaczuba_1,10-5604_01-3001-0014-9043
37,37,Adrianna Kaczuba,https://orcid.org/0000-0002-8605-7889,https://doi.org/10.5604/01.3001.0014.2659,Miłość na szkolnym korytarzu – charakterystyka romantycznych związków adolescentów z perspektywy nauczycieli i uczniów,2020-06-30,Psychologia Wychowawcza,Adrianna_Kaczuba_3,10-5604_01-3001-0014-2659
45,45,Magdalena Ewa Kobylarczyk-Kaczmarek,https://orcid.org/0000-0002-7069-316X,https://doi.org/10.7366/1896180020174106,Rola zasobów osobistych i społecznych w  kształtowaniu poczucia jakości życia u nastolatków – wychowanków domów dziecka. ,2017,Psychologia społeczna,Magdalena_Ewa_Kobylarczyk-Kaczmarek_7,10-7366_1896180020174106
76,76,Marta Justyna Kucharska-Hauk,https://orcid.org/0000-0002-5004-7275,https://doi.org/10.5604/01.3001.0014.2641,"Właściwości indywidualne matki a więź z dzieckiem w ciążach zdrowych, z wadami wrodzonymi i innymi zagrożeniami",2020,PSYCHOLOGIA WYCHOWAWCZA,Marta_Justyna_Kucharska-Hauk_2,10-5604_01-3001-0014-2641
